Great/Medium Egret (<em class="sci">Ardea alba/intermedia</em>)	0.0	0.0	0.0	0.002584	0.0057471	0.0	0.0	0.0	0.0	0.0	0.0	0.0050761	0.0	0.0015	0.0	0.0068493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Gray Heron (<em class="sci">Ardea cinerea</em>)	0.0160428	0.0	0.0095847	0.005168	0.0114943	0.0015	0.0062893	0.0031447	0.0032895	0.0	0.0072727	0.0152284	0.0220588	0.010101	0.0070423	0.0136986	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065359	0.0065789	0.0057471	0.0	0.0151515	0.0071942	0.0	0.0055866	
Purple Heron (<em class="sci">Ardea purpurea</em>)	0.0320856	0.0299145	0.0063898	0.0284238	0.0172414	0.0028329	0.0220126	0.0031447	0.0098684	0.0092166	0.0290909	0.0406091	0.0147059	0.0	0.028169	0.0205479	0.0521739	0.0410959	0.0408163	0.0333333	0.0740741	0.0543478	0.0232558	0.0535714	0.0632911	0.0545455	0.1230769	0.009901	0.0344828	0.0166667	0.030303	0.0377358	0.1111111	0.1333333	0.0	0.0625	0.0697674	0.0744681	0.0961538	0.037037	0.0326797	0.0263158	0.0229885	0.0595238	0.0454545	0.0215827	0.0201342	0.0223464	
Gray/Purple Heron (<em class="sci">Ardea cinerea/purpurea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ardea sp. (<em class="sci">Ardea sp.</em>)	0.0	0.0	0.0031949	0.0	0.0	0.0	0.0	0.0031447	0.0	0.0	0.0	0.0	0.0073529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
heron sp. (<em class="sci">Ardeidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073529	0.0	0.0070423	0.0	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.0	0.0065359	0.0	0.0	0.0	0.0	0.0	0.0067114	0.0	
white egret sp. (<em class="sci">Egretta/Ardea sp.</em>)	0.0053476	0.0	0.0031949	0.0	0.0057471	0.0	0.0062893	0.0031447	0.0032895	0.0046083	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0083333	0.0277778	0.0	0.0232558	0.0089286	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065789	0.0	0.0178571	0.0	0.0	0.0	0.0055866	
Osprey (<em class="sci">Pandion haliaetus</em>)	0.0213904	0.0128205	0.0	0.0077519	0.0114943	0.0015	0.0125786	0.0157233	0.0	0.0046083	0.0	0.0050761	0.0015	0.0	0.0	0.0068493	0.0	0.0	0.0	0.0	0.0	0.0	0.0155039	0.0	0.0	0.0	0.0	0.0	0.0344828	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0106383	0.0384615	0.010582	0.0	0.0131579	0.0057471	0.0238095	0.0075758	0.0	0.0	0.0055866	
Black-winged Kite (<em class="sci">Elanus caeruleus</em>)	0.0106952	0.0042735	0.0127796	0.002584	0.0	0.0028329	0.0	0.0015	0.0	0.0046083	0.0	0.0015	0.0	0.0	0.0	0.0068493	0.0173913	0.0	0.0	0.0	0.0	0.0	0.0077519	0.0	0.0	0.0015	0.0	0.009901	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0	0.0	0.0	0.010582	0.0	0.0	0.0	0.0	0.0	0.0215827	0.0	0.0055866	
Jerdon's Baza (<em class="sci">Aviceda jerdoni</em>)	0.0160428	0.0299145	0.0319489	0.0310078	0.0344828	0.01983	0.0157233	0.0125786	0.0131579	0.0046083	0.0327273	0.0152284	0.0220588	0.020202	0.0140845	0.0205479	0.0173913	0.0547945	0.0306122	0.0015	0.0	0.0	0.0155039	0.0089286	0.0253165	0.0545455	0.0153846	0.019802	0.0689655	0.0333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0319149	0.0192308	0.015873	0.0	0.0131579	0.0114943	0.0059524	0.0606061	0.0143885	0.0268456	0.027933	
Black Baza (<em class="sci">Aviceda leuphotes</em>)	0.0106952	0.025641	0.0191693	0.0206718	0.0229885	0.0169972	0.0283019	0.0345912	0.0230263	0.0230415	0.0327273	0.0101523	0.0294118	0.0606061	0.028169	0.0	0.0173913	0.0	0.0102041	0.0166667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009901	0.0	0.0166667	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0	0.0	0.0529101	0.0392157	0.0131579	0.0287356	0.0119048	0.0227273	0.0359712	0.033557	0.0335196	
Oriental Honey-buzzard (<em class="sci">Pernis ptilorhynchus</em>)	0.0641711	0.1623932	0.1277955	0.1317829	0.1781609	0.0708215	0.1194969	0.1289308	0.1052632	0.1152074	0.0945455	0.1218274	0.1029412	0.1010101	0.0633803	0.1369863	0.0695652	0.0547945	0.0306122	0.0166667	0.0740741	0.0	0.0	0.0178571	0.0632911	0.0181818	0.0307692	0.029703	0.0	0.0	0.0	0.0188679	0.0555556	0.0	0.03125	0.15625	0.2093023	0.1808511	0.1346154	0.0687831	0.0718954	0.1052632	0.1034483	0.1369048	0.0984848	0.1366906	0.1275168	0.0837989	
Crested Serpent-Eagle (<em class="sci">Spilornis cheela</em>)	0.1925134	0.2179487	0.2460064	0.255814	0.316092	0.2322946	0.2169811	0.1918239	0.1907895	0.1981567	0.1745455	0.2639594	0.2867647	0.2121212	0.1197183	0.2054795	0.226087	0.2876712	0.2244898	0.125	0.1203704	0.1195652	0.124031	0.0982143	0.2405063	0.3090909	0.1230769	0.1584158	0.137931	0.0833333	0.030303	0.0377358	0.0833333	0.0	0.09375	0.15625	0.1162791	0.1808511	0.1538462	0.1058201	0.1437908	0.1644737	0.1091954	0.125	0.0757576	0.1510791	0.1610738	0.1955307	
Mountain Hawk-Eagle (<em class="sci">Nisaetus nipalensis</em>)	0.026738	0.0128205	0.0191693	0.0335917	0.045977	0.0538244	0.0188679	0.0251572	0.0098684	0.0184332	0.0254545	0.0050761	0.0294118	0.0	0.0	0.0015	0.0086957	0.0	0.0	0.0083333	0.0	0.0	0.0015	0.0089286	0.0126582	0.0	0.0153846	0.029703	0.0	0.0166667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106383	0.0	0.005291	0.0130719	0.0526316	0.0402299	0.0297619	0.0015	0.0431655	0.0268456	0.0111732	
Nisaetus sp. (<em class="sci">Nisaetus sp.</em>)	0.0	0.0	0.0031949	0.0	0.0	0.0056657	0.0	0.0062893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0126582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0111732	
Rufous-bellied Eagle (<em class="sci">Lophotriorchis kienerii</em>)	0.0053476	0.008547	0.0063898	0.0180879	0.0287356	0.0141643	0.0251572	0.009434	0.0098684	0.0138249	0.0109091	0.0203046	0.0073529	0.010101	0.0140845	0.0136986	0.0086957	0.0410959	0.0	0.0083333	0.0	0.0	0.0	0.0089286	0.0	0.0	0.0	0.0	0.0	0.0166667	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0106383	0.0192308	0.0	0.0065359	0.0263158	0.0114943	0.0238095	0.0151515	0.028777	0.0402685	0.0167598	
Black Eagle (<em class="sci">Ictinaetus malaiensis</em>)	0.0106952	0.0128205	0.0127796	0.0077519	0.0229885	0.0283286	0.0157233	0.0062893	0.0098684	0.0368664	0.0072727	0.0152284	0.0073529	0.030303	0.0015	0.0068493	0.0434783	0.0136986	0.0204082	0.0083333	0.0185185	0.0	0.0077519	0.0	0.0	0.0181818	0.0	0.0015	0.0	0.0166667	0.0	0.0188679	0.0	0.0	0.0	0.0	0.0232558	0.0	0.0384615	0.005291	0.0130719	0.0131579	0.0229885	0.0178571	0.0151515	0.0143885	0.0536913	0.0335196	
Greater Spotted Eagle (<em class="sci">Clanga clanga</em>)	0.0	0.0	0.0	0.005168	0.0	0.0	0.0031447	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Booted Eagle (<em class="sci">Hieraaetus pennatus</em>)	0.0	0.0	0.0	0.002584	0.0	0.0028329	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059524	0.0	0.0	0.0	0.0	
Imperial Eagle (<em class="sci">Aquila heliaca</em>)	0.0	0.0042735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Aquila sp. (<em class="sci">Aquila sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055866	
Crested Goshawk (<em class="sci">Lophospiza trivirgata</em>)	0.0802139	0.1196581	0.1118211	0.1498708	0.2011494	0.121813	0.1100629	0.1289308	0.1085526	0.0921659	0.1054545	0.0812183	0.0735294	0.0707071	0.1126761	0.109589	0.1043478	0.0958904	0.0918367	0.0916667	0.0555556	0.0	0.0465116	0.0357143	0.0506329	0.0363636	0.0153846	0.049505	0.0	0.0	0.0	0.0188679	0.0833333	0.1333333	0.03125	0.125	0.1162791	0.0744681	0.0769231	0.0582011	0.0522876	0.0526316	0.0517241	0.0952381	0.0833333	0.1223022	0.1073826	0.1005587	
Besra (<em class="sci">Tachyspiza virgata</em>)	0.0481283	0.008547	0.0063898	0.0180879	0.0172414	0.0311615	0.0345912	0.0220126	0.0065789	0.0276498	0.0015	0.0304569	0.0220588	0.010101	0.0422535	0.0136986	0.0347826	0.0	0.0102041	0.0083333	0.0	0.0217391	0.0077519	0.0089286	0.0	0.1090909	0.0153846	0.029703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0319149	0.0	0.015873	0.0130719	0.0	0.0229885	0.0297619	0.0454545	0.0215827	0.0268456	0.0055866	
Crested Goshawk/Besra (<em class="sci">Lophospiza trivirgata/Tachyspiza virgata</em>)	0.0	0.0	0.0	0.0	0.0057471	0.0	0.0031447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057471	0.0	0.0	0.0	0.0	0.0	
Japanese Sparrowhawk (<em class="sci">Tachyspiza gularis</em>)	0.0	0.0	0.0095847	0.0077519	0.0	0.0056657	0.0031447	0.009434	0.0065789	0.0	0.0072727	0.0101523	0.0147059	0.040404	0.0070423	0.0068493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0638298	0.0	0.026455	0.0392157	0.0263158	0.0	0.0119048	0.0075758	0.0	0.0067114	0.0111732	
Besra/Japanese Sparrowhawk (<em class="sci">Tachyspiza virgata/gularis</em>)	0.0	0.0	0.0	0.002584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Shikra (<em class="sci">Tachyspiza badia</em>)	0.0481283	0.0512821	0.0702875	0.0826873	0.1321839	0.0538244	0.0691824	0.0345912	0.0230263	0.0460829	0.0181818	0.0203046	0.0294118	0.0707071	0.0070423	0.0205479	0.0347826	0.0410959	0.0102041	0.0416667	0.0277778	0.0217391	0.0232558	0.0	0.0126582	0.0	0.0153846	0.0	0.0	0.0166667	0.0	0.0188679	0.0	0.0	0.03125	0.03125	0.0	0.0744681	0.0192308	0.037037	0.0457516	0.0789474	0.0517241	0.0416667	0.030303	0.0719424	0.0536913	0.0446927	
Chinese Sparrowhawk (<em class="sci">Tachyspiza soloensis</em>)	0.0	0.0	0.0	0.002584	0.0	0.0	0.0	0.0	0.0131579	0.0046083	0.0072727	0.0406091	0.0882353	0.030303	0.0211268	0.0068493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0465116	0.0319149	0.0192308	0.0	0.0	0.0065789	0.0114943	0.0059524	0.0075758	0.0	0.0	0.0055866	
Accipitrine hawk sp. (former Accipiter sp.) (<em class="sci">Aerospiza/Tachyspiza/Accipiter/Astur sp.</em>)	0.0053476	0.0042735	0.0031949	0.005168	0.0057471	0.0113314	0.009434	0.009434	0.0197368	0.0092166	0.0145455	0.0	0.0147059	0.020202	0.028169	0.0068493	0.0173913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009901	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0	0.0	0.0212766	0.0384615	0.021164	0.0326797	0.0015	0.0057471	0.0238095	0.0075758	0.0143885	0.0	0.0111732	
Eastern Marsh Harrier (<em class="sci">Circus spilonotus</em>)	0.0053476	0.0	0.0	0.002584	0.0	0.0015	0.0031447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pied Harrier (<em class="sci">Circus melanoleucos</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0031447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
harrier sp. (<em class="sci">Circus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black Kite (<em class="sci">Milvus migrans</em>)	0.0	0.0015	0.0	0.0015	0.0114943	0.0	0.0	0.0031447	0.0	0.0046083	0.0036364	0.0	0.0	0.0	0.0	0.0	0.0086957	0.0	0.0	0.0	0.0	0.0108696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0638298	0.0192308	0.010582	0.0	0.0	0.0	0.0	0.0	0.0	0.0067114	0.0055866	
Brahminy Kite (<em class="sci">Haliastur indus</em>)	0.0053476	0.0	0.0	0.0129199	0.0	0.0056657	0.0031447	0.0	0.0	0.0046083	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075758	0.0	0.0	0.0055866	
White-bellied Sea-Eagle (<em class="sci">Icthyophaga leucogaster</em>)	0.0	0.0	0.0	0.002584	0.0015	0.0	0.0	0.0	0.0032895	0.0	0.0	0.0	0.0	0.010101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0126582	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119048	0.0075758	0.0071942	0.0	0.0	
Lesser/Gray-headed Fish-Eagle (<em class="sci">Icthyophaga humilis/ichthyaetus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rufous-winged Buzzard (<em class="sci">Butastur liventer</em>)	0.0	0.0	0.0031949	0.002584	0.0	0.0015	0.0015	0.0	0.0032895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077519	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gray-faced Buzzard (<em class="sci">Butastur indicus</em>)	0.0160428	0.034188	0.0159744	0.0310078	0.0114943	0.01983	0.009434	0.009434	0.0065789	0.0138249	0.0072727	0.0152284	0.0	0.0	0.0070423	0.0068493	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005291	0.0261438	0.0197368	0.0114943	0.047619	0.0075758	0.0143885	0.0134228	0.0558659	
Himalayan/Eastern Buzzard (<em class="sci">Buteo refectus/japonicus</em>)	0.0	0.0	0.0	0.0	0.0057471	0.0	0.0031447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common/Himalayan/Eastern Buzzard (<em class="sci">Buteo buteo/refectus/japonicus</em>)	0.0	0.0042735	0.0	0.002584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Buteo/eagle sp. (<em class="sci">Buteo/eagle sp.</em>)	0.0	0.0	0.0	0.0	0.0057471	0.0	0.0	0.0	0.0	0.0046083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hawk sp. (<em class="sci">Accipitridae sp. (hawk sp.)</em>)	0.0053476	0.0	0.0063898	0.002584	0.0	0.0056657	0.0031447	0.0125786	0.0	0.0	0.0	0.0050761	0.0147059	0.0	0.0015	0.0068493	0.0	0.0	0.0	0.0083333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.005291	0.0065359	0.0065789	0.0015	0.0059524	0.0	0.0	0.0	0.0	
Eastern Barn Owl (<em class="sci">Tyto javanica</em>)	0.0	0.0042735	0.0	0.0	0.0	0.0028329	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0102041	0.0	0.0092593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065789	0.0	0.0119048	0.0	0.0	0.0	0.0	
Oriental Bay-Owl (<em class="sci">Phodilus badius</em>)	0.0160428	0.0042735	0.0063898	0.0129199	0.0114943	0.0056657	0.0157233	0.0157233	0.0164474	0.0092166	0.0072727	0.0050761	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0015	0.0083333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.005291	0.0065359	0.0065789	0.0114943	0.047619	0.0151515	0.0071942	0.0201342	0.0167598	
White-fronted Scops-Owl (<em class="sci">Otus sagittatus</em>)	0.0320856	0.0769231	0.086262	0.0542636	0.0747126	0.0764873	0.0660377	0.0408805	0.0427632	0.0460829	0.1054545	0.0406091	0.0588235	0.1010101	0.0492958	0.0273973	0.0695652	0.0273973	0.0102041	0.025	0.0185185	0.0434783	0.1085271	0.0015	0.0759494	0.0909091	0.0153846	0.009901	0.0	0.0	0.030303	0.0188679	0.0	0.0	0.03125	0.0	0.0015	0.0106383	0.0192308	0.010582	0.0326797	0.0328947	0.0402299	0.0119048	0.0227273	0.0359712	0.0604027	0.0111732	
Mountain Scops-Owl (<em class="sci">Otus spilocephalus</em>)	0.0	0.0042735	0.0063898	0.0077519	0.0114943	0.0028329	0.0062893	0.009434	0.0065789	0.0	0.0072727	0.0015	0.0073529	0.020202	0.0	0.0068493	0.0015	0.0	0.0	0.0	0.0	0.0108696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0143885	0.0	0.0	
Collared Scops-Owl (<em class="sci">Otus lettia</em>)	0.1122995	0.1196581	0.0670927	0.0723514	0.0977011	0.0453258	0.0566038	0.0786164	0.0427632	0.0552995	0.04	0.0304569	0.0588235	0.0606061	0.0492958	0.0410959	0.0347826	0.0136986	0.0714286	0.0333333	0.0833333	0.0543478	0.0930233	0.0714286	0.0253165	0.0363636	0.1076923	0.049505	0.0	0.0666667	0.0606061	0.0943396	0.0277778	0.0	0.125	0.0015	0.0015	0.0425532	0.1346154	0.0952381	0.1045752	0.0921053	0.091954	0.0535714	0.0681818	0.0719424	0.0536913	0.0502793	
Oriental Scops-Owl (<em class="sci">Otus sunia</em>)	0.0213904	0.0128205	0.0063898	0.0077519	0.0	0.0015	0.0	0.0	0.0065789	0.0138249	0.0072727	0.0015	0.0015	0.010101	0.0070423	0.0068493	0.0173913	0.0136986	0.0102041	0.0	0.0	0.0	0.0077519	0.0267857	0.0	0.0	0.0	0.0	0.0	0.0166667	0.0	0.0566038	0.0	0.0	0.0	0.03125	0.0465116	0.0106383	0.0	0.0	0.0015	0.0	0.0	0.0059524	0.030303	0.0143885	0.0067114	0.0	
Bubo sp. (<em class="sci">Bubo sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Buffy Fish-Owl (<em class="sci">Ketupa ketupu</em>)	0.0106952	0.0042735	0.0127796	0.002584	0.0	0.0	0.0	0.0031447	0.0065789	0.0046083	0.0	0.0	0.0073529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071942	0.0	0.0111732	
Brown Fish-Owl (<em class="sci">Ketupa zeylonensis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spot-bellied Eagle-Owl (<em class="sci">Ketupa nipalensis</em>)	0.0427807	0.0042735	0.0127796	0.005168	0.0057471	0.0084986	0.009434	0.0	0.0032895	0.0138249	0.0327273	0.035533	0.0015	0.020202	0.0070423	0.0136986	0.0	0.0136986	0.0612245	0.0333333	0.0185185	0.0108696	0.0155039	0.0	0.0632911	0.0363636	0.0153846	0.0792079	0.0344828	0.0015	0.0	0.0188679	0.0277778	0.0	0.0	0.0	0.0015	0.0319149	0.0	0.0	0.0065359	0.0065789	0.0229885	0.0119048	0.0151515	0.0071942	0.0201342	0.0167598	
Asian Barred Owlet (<em class="sci">Glaucidium cuculoides</em>)	0.1497326	0.1709402	0.2044728	0.2222222	0.2931034	0.1784703	0.245283	0.2201258	0.2467105	0.1797235	0.16	0.1573604	0.1911765	0.1616162	0.0915493	0.1575342	0.173913	0.2328767	0.1530612	0.2166667	0.0925926	0.076087	0.1472868	0.0892857	0.0632911	0.0545455	0.0307692	0.0792079	0.0	0.0833333	0.0606061	0.0943396	0.0277778	0.0666667	0.03125	0.03125	0.0465116	0.0425532	0.1346154	0.031746	0.0588235	0.0657895	0.0574713	0.0654762	0.0606061	0.1007194	0.0604027	0.1005587	
